DOLCI EXTRUSION SRL,390-395-7851,39-039-5785101,,,
KLA INDUSTRIES,513-939-3560,208-246-7066,"Cincinnati, OH 45246",Cincinnati,"110 Boggs Lane, Suite 242"
"KTX AMERICA, INC.",734-737-0100,734-737-0101,"Livonia, MI 48150",Livonia,31651 Schoolcraft Rd.
VFK HEAD CORP/,011-) 82-2-3661-3106,011-) 82-2-3664-3106,,,
CRAFTSMAN TOOL & MOLD,630-851-8700,,"Aurora, IL 60502",Aurora,2750 Church Road
ACMA - AMERICAN COMPOSITES MANUFACTURERS ASSOCIATION,703-525-0511,,"Arlington, VA 22201",Arlington,3033 Wilson Blvd. Suite 420
SARTORIUS,631-254-4249,631-253-5467,"Bohemia, NY 11716",Bohemia,5 Orville Drive
AMETEK WESTCHESTER PLASTICS,570-645-6900,570-645-6959,"Nesquehoning, PA 18240",Nesquehoning,42 Mountain Ave
OMIPA SPA,-(011) 39,-(011) 39,,,
"JAMPLAST, INC.",636-238-2100,636-238-2101,"Ellisville, MO 63011",Ellisville,277 Clarkson Rd Ste 100
NYLON CORPORATION OF AMERICA (NYCOA),603-627-5150,603-627-4499,"Manchester, NH 03103",Manchester,333 Sundial Ave
SINOCHEM QINGDAO CO. LTD,+86-532-55736961,+86-532-55736888,,,
PLASTICS IN PACKAGING,-011-441-293435100,-011-441-293619988,,,
JWELL MACHINERY (SHANGHAI) CO. LTD,86--21-69595477,86--21-69596262,,,
VEM TOOLING,310-406-2822,,"Redondo Beach, CA 90278",Redondo Beach,2110 Artesia Blvd.
ACROLAB LTD,519-944-5900,519-944-6617,,,
"KIBBECHEM, INC.",574-266-1234,574-262-8359,"Elkhart, IN 46514",Elkhart,1139 All Pro Dr
NEW WELL INTERNATIONAL METALWARE LIMITED,852-248-05549,,,,
PIRTEK FLUID TRANSFER SOLUTION,321-504-4422,321-504-4433,"Rockledge, FL 32955",Rockledge,501 Haverty Court
MIRROR POLISHING & PLATING COMPANY INC.,203-574-5400,203-597-9448,"Waterbury, CT 06708",Waterbury,346 Huntington Ave.
AVID CORPORATION,603-559-9700,603-559-9705,"Portsmouth, NH 03801",Portsmouth,"222 International Drive, Suite 195"
B+B AMERICA LLC,864-431-0407,,"Moore, SC 29369",Moore,150 Morninglake Drive
PARC CORPORATION,815-372-3500,815-372-3400,"Romeoville, IL 60446",Romeoville,1415 Enterprise Dr.
CANTERBURY ENGINEERING/GENCA,800-241-7650,770-454-9021,"Chamblee, GA 30341",Chamblee,1057 Vijay Drive
DC MOLD (HK) LIMITED,+86-769-8733-5006,+86-769-8733-5166,,,
EDITORIAL EMMA FIORENTINO PUBLICACIONES TECNICAS S.R.L.,011-) 54,011-) 54,,,
MALAYSIA EXTERNAL TRADE DEVELOPMENT CORP.,305-267-8779,305-267-8784,"Blue Lagoon, FL 33126",Blue Lagoon,"703 Waterford Way, Suite 150"
RINCO ULTRASONICS,203-744-4500,203-744-8999,"Danbury, CT 06810",Danbury,87B Sand Pit Rd
"LEADER EXTRUSION MACHINERY IND. CO., LTD.",+886-4-26380888,+886-4-26380333,,,
PLASTIMAGEN MEXICO,301-493-5500,301-493-5705,"Bethesda, MD 20817",Bethesda,"6430 Rockledge Drive, Suite 200"
"RUD CHAIN, INC.",319-294-0001,319-294-0003,"Hiawatha, IA 52233",Hiawatha,840 N. 20th Ave.
STEER,330-563-4407,330-563-4413,"Uniontown, OH 44685",Uniontown,"1525 Corporate Woods Pkwy, Suite 500"
PMMI - PACK EXPO,571-612-3200,703-243-8556,"Reston, VA 20190",Reston,"11911 Freedom Drive, Suite 600"
"BEIJING MAIKESIWEIER TRADING CO., LTD.",86--108-775-1326,86--108-7751298,,,
CLINTON ALUMINUM,330-882-6743,330-832-6749,"Clinton, OH 44216",Clinton,6270 Van Buren Rd
"DALIAN PLASTICS RESEARCH INSTITUTE CO., LTD.",+86-411-86601491,+86-411-86601784,,,
SCHENK VISION,651-730-4090,651-730-1955,"Woodbury, MN 55125",Woodbury,1830 Wooddale Drive
"MIDWEST ELASTOMERS, INC.",419-738-5425,419-738-7647,"Wapakoneta, OH 45895",Wapakoneta,700 Industrial Drive
"GMA MACHINERY ENTERPRISE CO., LTD.",886-4-26303228,886-4-26303208,,,
RAJIV PLASTICS LIMITED,91-22-66929701,91-22-66929705,,,
ROCAND,418-656-9917,418-656-6688,,,
TECNOVA SRL,39-0321-91700,39-0321-94341,,,
"3N INTERNATIONAL, INC.",330-665-3821,330-665-3823,"Akron, OH 44321",Akron,175 Montrose West Ave Ste 420
"ULTRATECH MOLD (SHENZHEN) CO., LTD",86-755-8981-8822,86-755-2971-0810,,,
UNITED SOYBEAN BOARD,989-631-3377,,"Midland, MI 48640",Midland,2715 Ashman Street
"WERTH, INC.",860-399-2445,860-399-6784,"Old Saybrook, CT 06475",Old Saybrook,8 Custom Dr
PVA TEPLA AG,49--641-68690-0,49--641-68690-822,,,
CHINA COUNCIL FOR THE PROMOTION OF INTERNATIONAL TRADE (CCPIT) MSC,86-10-68594192,86-10-68594948,,,
CHINA PLASTICS MACHINERY INDUSTRY ASSOCIATION (CPMIA),-+86-10-68595081,-+86-10-68595853,,,
XPLORE INSTRUMENTS,+31 0 46-476-33-88,+31 0 46-476-33-89,,,
FLEXIBLE PACKAGING,847-763-9534,847-763-9538,"Troy, MI 48084",Troy,"2401 W. Big Beaver Rd., Suite 700"
IMERYS TALC & MICA,303-638-2657,408-643-0298,"San Jose, CA 95112",San Jose,"1732 N. 1st St., Suite 450"
"SISE PLASTIC CONTROL SYSTEMS, INC.",404-495-5968,404-233-8625,"Atlanta, GA 30305",Atlanta,"3495 Piedmont Rd NE, Building 11, Suite 710"
"FRIGEL NORTH AMERICA, INC.",847-540-0160,847-540-0161,"East Dundee, IL 60118",East Dundee,"150 Prairie Lake Rd., Unit A"
WORLD ECONOMIC DEVELOPMENT ALLIANCE,214-420-1490,214-420-1491,"Dallas, TX 75234",Dallas,2727 LBJ Freeway #402
MOSS SRL,-+39 0 522 331977,-+39 0 522 551004,,,
"JEAN CHERNG ENTERPRISE CO., LTD.",011-) 886-2-8686-1768,011-) 886-2-8686-7540,,,
INTERNATIONAL PROCESS EQUIPMENT COMPANY,856-665-4007,856-665-3991,"Pennsauken, NJ 08110",Pennsauken,9300 Route 130 N
INGENIERIA METALICA Y PLASTICA DE MEXICO S.A. DE C.V.,52--656-630-5595,52--656-640-6095,,,
HEATERS CONTROLS & SENSORS LTD,519-686-2715,519-686-8159,,,
ZAHORANSKY USA,609-454-7374,732-274-2747,"Monmouth Junction, NJ 08852",Monmouth Junction,39 Hillside Ave.
LIANDA CORPORATION,330-653-8341,330-653-3189,"Twinsburg, OH 44087",Twinsburg,"8285 Darrow Rd., Suite 200"
"ZHANGJIAGANG KINGSWEL MACHINERY EXP. & IMP. CO., LTD.",86--512-58698102,86--512-58698356,,,
"GARD SPECIALISTS CO., INC.",715-479-9365,715-479-9269,"Eagle River, WI 54521",Eagle River,621 State Hwy 17 South
"20/20 CUSTOM MOLDED PLASTICS, LTD.",419-485-2020,419-485-1619,"Holiday City, OH 43543",Holiday City,14620 Selwyn Dr.
NIP-TECH,+39-0532-92892,+39-0532-903711,,,
REPUBLIC MACHINE,502-637-6778,502-637-6779,"Louisville, KY 40218",Louisville,4104 Bishop Ln
"STP ROTOMACHINERY, INC.",819-846-2787,819-846-3096,,,
"TWN INDUSTRIES, INC.",305-258-9622,305-258-4847,"Princeton, FL 33032",Princeton,25490 SW 141 Ave
PROTO LABS,877-479-3680,763-479-2679,"Maple Plain, MN 55359",Maple Plain,5540 Pioneer Creek Drive
OLYMPUS,781-419-3900,781-419-3980,"Waltham, MA 02453",Waltham,48 Woerd Avenue
RIVERDALE GLOBAL,610-358-2900,610-358-9200,"Aston, PA 19014",Aston,11 Crozerville Rd.
THE CHEMICAL COMPANY,401-360-2800,401-360-2899,"Jamestown, RI 02835",Jamestown,44 Southwest Ave
"SOUTH-CHINA MOULD MANUFACTURING TECHNOLOGY CO., LTD",+0086 0 755-27380957,+0086 0 755-27386375,,,
LPKF LASER & ELECTRONICS,503-454-4200,503-682-7151,"Tualatin, OR 97062",Tualatin,12555 SW Leveton Dr
"MALION NEW MATERIALS CO., LTD",86--754-82489555,86--754-82489797,,,
PROCEDYNE CORP.,732-249-8347,732-249-7220,"New Brunswick, NJ 08901",New Brunswick,11 Industrial Drive
"PCC CHEMAX, INC.",864-277-7000,864-277-7807,"Piedmont, SC 29673",Piedmont,30 Old Augusta Road
SK CHEMICALS,949-336-8088,949-336-8089,"Irvine, CA 92614",Irvine,"2 Park Plaza, Suite 1250"
CANON,866-99-,757-269-3069,"Newport News, VA 23606",Newport News,12000 Canon Blvd.
"CROWN MACHINE, INC.",630-543-5240,630-543-4656,"Addison, IL 60101",Addison,511 S Vista Ave.
"TAIZHOU CHENNUO PLASTIC & MOULD CO., LTD.",86--576-84125071,86--576-84011990,,,
"POWER ON MOULD CO., LTD.",86--769-89383978,86--769-89383975,,,
STARLINGER & CO. GESELLSCHAFT M.B.H.,430-159-9550,+43 0 1-59955-180,,,
SML MASCHINENGESELLSCHAFT MBH,+43-7672-912,437-672-9129,,,
SONNER,330-252-9204,,"Akron, OH 44311",Akron,"Akron Business Accelerator, Suite 701G, 526 South Main Street"
TELSONIC ULTRASONICS INC.,586-802-0033,586-802-0034,"Shelby Township, MI 48315",Shelby Township,50350 Rizzo Drive
FIMMTECH INC,760-295-8450,,"Vista, CA 92081",Vista,2097 Courage Street
BMSVISION LLC,704-392-9371,704-399-5588,"Charlotte, NC 28208",Charlotte,4420 Taggart Creek
MTS SYSTEMS CORPORATION,952-937-4000,952-937-4515,"Eden Prairie, MN 55344",Eden Prairie,14000 Technology Drive
"BANDERA LUIGI COSTR, MECC. SPA",39-0331 398 111,39-0331 680 206,,,
SEPRO AMERICA,412-459-0450,412-459-0470,"Warrendale, PA 15086",Warrendale,765 Commonwealth Drive
"TRIAD PRECISION PRODUCTS, INC.",336-474-0980,336-474-0981,"Thomasville, NC 27360",Thomasville,128 Sunrise Center Drive
STRATASYS - ADVANCED MATERIALS CENTER,715-425-7957,715-425-8093,"River Falls, WI 54022",River Falls,949 Antler Court
MECO SEAL DIV. OF WOODEX BEARING CO.,207-371-2210,207-371-2169,"Georgetown, ME 04548",Georgetown,216 Bay Point Rd.
KUREHA AMERICA LLC,212-867-7040,212-953-0025,"New York, NY 10170",New York,"420 Lexington Ave, Suite 2510"
"SHENZHEN SILVER BASIS TECHNOLOGY CO., LTD",86-755-27641375,86-755-27643775,,,
"ZHANGJIAGANG CITY YILI MACHINERY CO., LTD.",86-512-58570056,86--512-58570805,,,
"SIGMA PLASTIC SERVICES, INC.",847-558-5602,847-558-5601,"Schaumburg, IL 60173",Schaumburg,"10 N Martingale Rd., Suite 425"
JORDAN REDUCTION SOLUTIONS,205-849-5050,205-849-5075,"Birmingham, AL 35217",Birmingham,355 Clow Lane
"BLUESTAR TECHNOLOGY (SHENZHEN) CO., LTD.",+86-755-28169668,,,,
"ZHONGHAO CHENGUANG RESEARCH INSTITUTE OF CHEMICAL INDUSTRY CO., LTD",86--28-87540095,86--28-87541076,,,
ACE CORPORATION HOLDINGS LIMITED,852-2487-6282,852-2481-7504,,,
VISTA METALS CORP.,909-823-4278,909-510-4536,"Fontana, CA 92335",Fontana,13425 Whittram Ave.
PIERRET NORTH AMERICAN DIVISION,864-583-4829,864-583-3362,"Spartanburg, SC 29303",Spartanburg,215 Wingo Heights Rd.
BECKER PUMPS CORP.,330-928-9966,330-928-7065,"Cuyahoga Falls, OH 44223",Cuyahoga Falls,100 East Ascot Lane
CHEMIR - EAG,314-291-6620,314-291-6630,"Maryland Heights, MO 63043",Maryland Heights,2672 Metro Blvd.
SARAC PLASTIK TEKNOLOJILERI SAN. VE TIC. A.S.,+90-216-419-4732,+90-216-419-0660,,,
"LIANSU MACHINERY MANUFACTURING CO.,LTD",+86-757-2388-8055,+86-757-2388-8558,,,
"PREFORM SOLUTIONS, INC.",605-335-6478,605-335-6480,"Sioux Falls, SD 57104",Sioux Falls,"301 S. Garfield Ave, Suite 9"
COIM USA INC.,856-224-8640,,"West Deptford, NJ 08066",West Deptford,286 Mantua Grove Rd
"MAHLO AMERICA, INC.",864-576-6288,864-576-0009,"Spartanburg, SC 29303",Spartanburg,575 Simuel Rd.
RIANLON AMERICAS,434-284-3229,,"Staten Island, NY 10306",Staten Island,2141 Richmond Road
INVISTA,877-446-8478,,"Wichita, KS 67220",Wichita,4123 E 37th St. N
POLYMAG TEK,585-235-8390,585-235-8395,"Rochester, NY 14608",Rochester,215 Tremont Street
AUTOMATED EXTRUSION,763-576-6946,763-576-6947,"Ramsey, MN 55303",Ramsey,6231 McKinley Street NW
"TOYOBO U.S.A., INC.",248-449-3323,248-449-3324,"Novi, MI 48375",Novi,"39555 Orchard Hill Place, Suite 230"
"LASERLINC, INC.",937-318-2440,937-318-2445,"Fairborn, OH 45324",Fairborn,777 Zapata Drive
PERRY VIDEX LLC,609-267-1600,609-267-4499,"Hainesport, NJ 08036",Hainesport,25 Mt Laurel Rd
IMERYS GRAPHITE & CARBON,440-876-7434,440-871-6026,"Westlake, OH 44145",Westlake,"29299 Clemens Road, Suite 1-L"
"OR LASERTECHNOLOGY, INC.",847-593-5711,847-593-5752,"Elk Grove Village, IL 60007",Elk Grove Village,1420 Howard Street
STATIC CLEAN INTERNATIONAL,781-229-7799,781-229-4555,"Burlington, MA 01803",Burlington,15 Adams St.
HYROBOTICS CORP,314-574-5777,866-232-5594,"Saint Louis, MO 63120",Saint Louis,5319 Brown Ave
"NANJING HUJIANG COMPOSITE MATERIAL CO., LTD.",+86-25-5216-6141,+86-25-5216-6641,,,
PLASTINDIA FOUNDATION,91-22-26832911,91-22-26845861,,,
JYOTI PLASTIC WORKS PVT. LTD.,91-22 -28823242,91-22 -28820629,,,
"GUANGYANG MOLDS PRODUCTS (SHENZHEN) CO., LTD.",+86-75-29542223,+86-75-29542225,,,
LOHIA AMERICA CORP.,305-254-6212,305-254-6211,"Miami, FL 33186",Miami,"12401 SW 134 CT, Suite 14"
"TOYOTA TSUSHO AMERICA, INC.",248-303-2974,248-994-0681,"Farmington Hills, MI 48331",Farmington Hills,"36555 Corporate Dr., Ste 350"
GATEWAY ASIAN SOURCING CORP.,-(011) 886-2-22995040,-(011) 886-2-22995019,,,
"ULTRA PURGE - MOULDS PLUS INTERNATIONAL USA, INC",714-708-2663,714-708-2659,"Santa Ana, CA 92705",Santa Ana,"1521 E McFadden Ave, Unit G"
MAROON GROUP,440-937-1000,440-937-1001,"Avon, OH 44011",Avon,1390 Jaycox Road
"ZHANGJIAGANG CITY TIANJIANG PRECISION MOULD MANUFACTURE CO., LTD",86--512-58435853,86--512-58446607,,,
"TAIZHOU HUANGYAN MASTER MOLD CO., LTD",86-576-84066991,86-576-84066992,,,
"ZHEJIANG HONGHUA MACHINERY PLASTIC & RUBBER CO., LTD.",+86-577-65152277,+86-577-63139807,,,
BEIJING ADDITIVES INSTITUTE,+86-108-720-3408,+86-108-7206270,,,
"TAIZHOU HUANGYAN DASHENG MOULD PLASTICS CO.,LTD.",+86-576-84228552,+86-576-84228572,,,
"JIANGSU XINDA SCIENCE & TECHNOLOGY CO.,L TD.",+ 86-510-86537763,+86-510-86531436,,,
"TECHNICAL PROCESS & ENGINEERING, INC.",570-386-4777,570-386-4120,"Lehighton, PA 18235",Lehighton,892 Blakeslee Boulevard Drive West
STRATASYS DIRECT MANUFACTURING,888-311-1017,,"Valencia, CA 91355",Valencia,28309 Avenue Crocker
AMUTEC SRL,-+39.055.85.05.95,-+39.055.85.04.37,,,
HITOP MOLD INDUSTRIAL COMPANY LIMITED,86--769-8990-2211,86--769-8606-7028,,,
"SHANGHAI YILE PLASTICS & MOULD TECHNOLOGY CO., LTD",-86 215 7681233,-862157681608,,,
"TOWIN LIGHT INDUSTRY MACHINERY CO., LTD.",86--754-88322000,86--754-88820000,,,
"TURK+HILLINGER USA, INC.",440-512-7144,440-512-7145,"Brecksville, OH 44141",Brecksville,"6650 W. Snowville Rd., Ste. W"
ALLIANCE LASER SALES,847-487-1945,847-487-2945,"Wauconda, IL 60084",Wauconda,275 Industrial Drive
PCP CANADA,418-677-3939,418-677-3929,,,
POCO GRAPHITE,940-627-2121,,"Decatur, TX 76234",Decatur,300 Old Greenwood Road
BMB SPA,39-302689811,39-302689880,,,
ELASTRON KIMYA SAN VE TIC,90 262 643 00 01,90 262 642 99 92,,,
WEKO NORTH AMERICA INC.,864-278-8449,864-278-8186,"Spartanburg, SC 29301",Spartanburg,896 West St. John Street
KISAN PRECISION & IND.,011) 82-32-663-6377,011) 82-32-663-6379,,,
"DONGGUAN VISION TOOL & MOULD CO., LTD.",769-8706-9001,769-8897-1200,,,
"HEBEI OXEN SPECIAL CHEMICALS CO., LTD.",+86-316-5918334,+86-316-6082565,,,
O.M.G. SRL,+39-011-9947156,+39-011-9947817,,,
METTLER TOLEDO CI-VISION,630-446-7700,630-446-7700,"Aurora, IL 60502",Aurora,2640 White Oak Cir Ste A
BECKHOFF AUTOMATION,952-890-0000,952-890-2888,"Savage, MN 55378",Savage,13130 Dakota Ave
"JUNGBUNZLAUER, INC.",617-969-0900,,"Newton Center, MA 02459",Newton Center,"7 Wells Ave, #15"
MORETTO S.P.A.,390-499-396,390-499-396,,,
BUHLER SORTEX INC.,209-373-9454,209-983-4800,"Stockton, CA 95206",Stockton,"2385 Arch-Airport Rd., Suite 300"
ORIENT CORPORATION OF AMERICA,908-298-0990,908-298-1833,"Cranford, NJ 07016",Cranford,"6 Commerce Drive, Suite 301"
"SCANTECH AMERICAS, INC.",301-990-9201,301-990-9205,"Gaithersburg, MD 20877",Gaithersburg,8637 Grovemont Circle
"HITACHI AMERICA, LTD.",914-332-5800,914-631-3672,"Tarrytown, NY 10591",Tarrytown,50 Prospect Ave.
LAUDA-BRINKMANN LP,856-764-7300,856-764-7307,"Delran, NJ 08075",Delran,1819 Underwood Blvd
FELIX COMPOUNDS INC.,450-443-6888,450-443-0900,,,
"DIAMOND TOOL & ENGINEERING, INC.",218-924-4024,,"Bertha, MN 56437",Bertha,"205 Second Ave., West"
"CHENGDE JINJIAN TESTING INSTRUMENT CO., LTD.",+86-314-2296011,+86-314-2121898,,,
PRAYAG POLYTECH (P) LTD.,91-1493-220482,91-1493-220483,,,
FUFAN TOOLING CN LTD.,+0086-755-29887892,+0086-755-29887895,,,
"REGAL COMPONENTS, INC. AN EZELL SPECIALTY PRODUCTS COMPANY",727-299-0800,727-499-7109,"Clearwater, FL 33762",Clearwater,4733 122nd Ave. North
KEBO AG,+41--52-674-1414,+41--52-674-1400,,,
WILEY/PLASTICS ENGINEERING,201-748-6396,,"Hoboken, NJ 07030",Hoboken,111 River Street
HUNTSMAN POLYURETHANES,281-719-6000,,"The Woodlands, TX 77380",The Woodlands,10003 Woodloch Forest Drive
"SINGLE TEMPERATURE CONTROLS, INC.",704-504-4800,704-504-5882,"Charlotte, NC 28273",Charlotte,"14201-B South Lakes Drive, Suite B"
HERZOG SYSTEMS AG,978-768-0090,978-768-0094,,,
"ICETECH AMERICA, INC. (DRY ICE CLEANING EQUIPMENT)",513-942-4144,513-942-4244,"West Chester, OH 45011",West Chester,5217 Muhlhauser Rd.
POLY-PLAS FEED SCREWS INC,905-450-1269,905-450-1835,,,
PAF PLASTICS CORPORATION,703-690-9463,202-296-7243,"New Market, MD 21774",New Market,10508 Old National Pike
"SUZHOU KECHUANG PLASTICS COMPOUNDING CO., LTD.",+86-512-67426708,+86-512-67422798,,,
"SHANDONG DAWN POLYMER CO., LTD.",0086--535-8868588,0086--535-8833788,,,
"NINGBO NENGZHIGUANG NEW MATERIALS TECHNOLOGY CO., LTD.",+86 574 26891852,+86 574 26891800,,,
"DORSTENER WIRE TECH, INC.",281-651-6226,281-651-6228,"Spring, TX 77388",Spring,19994 Hickory Twig Way
"DA/PRO RUBBER, INC.",918-258-9386,918-258-3286,"Broken Arrow, OK 74012",Broken Arrow,601 N. Poplar Ave.
APLIX INC.,704-588-1920,704-588-1941,"Charlotte, NC 28273",Charlotte,12300 Steele Creek Road
FIVE-STAR TOOLING LIMITED,-+86 755 3365 3580,-+86 755 6167 5886,,,
TECNOFER ECOIMPIANTI SRL,+39 0425-849090,+39 0425-849066,,,
CENTRAL DECAL COMPANY,800-869-7654,630-325-9860,"Burr Ridge, IL 60527",Burr Ridge,6901 High Grove Blvd.
"CREST MOLD TECHNOLOGY, INC.",519-737-1546,519-737-1547,,,
DE-STA-CO,888-,248-836-6740,"Auburn Hills, MI 48326",Auburn Hills,"691 N. Squirrel Road, Suite 250"
"TIP-TOP MOLDS & PRODUCTS CO., LTD.",+86 0 755-2717-9067,+86 0 755-2717- 9221,,,
V.S. TECHNOLOGY SDN. BHD.,607-599-5050,607-599-5479,,,
ELMET NORTH AMERICA,43 722174577 10,43 722174577 11,,,
IFW MOULD TEC GMBH,43 758-262556,43 758-264753,,,
EXTRUNET AMERICA,517-456-7898,517-456-7725,"Clinton, MI 49236",Clinton,3820 E. Michigan Ave
KUAG GMBH,43 722-9 81 118 0,43 722-9 81 118 21,,,
MOULD & MATIC SOLUTIONS GMBH,+43-758261760-0,+43-758261760-42,,,
"ZIMMER AMERICA RECYCLING SOLUTIONS (ZARS-USA, LLC)/ STF GROUP / ARTEC MACHINERY",864-464-0007,864-463-4670,"Spartanburg, SC 29304",Spartanburg,PO Box 5561
"YUNTINIC RESOURCES, INC.",267-303-4760,,"San Mateo, CA 94403",San Mateo,2050 Pioneer Court
GWM - GREAT-WALL MOULD BEIJING,+86-10-62354981,+86-10-62354998,,,
"XINLE HUABAO PLASTIC MACHINERY CO., LTD.",86-311-85196308,86-311-85196310,,,
"XIAMEN JEWARD IMPORT & EXPORT CO., LTD.",-+86-592-2056798,-+86-592-2038398,,,
"TEDERIC MACHINERY CO., LTD.",941-722-1174,941-479-6371,"Palmetto, FL 34221",Palmetto,2001 14 th Ave. W
NEXTOOL TECHNOLOGY CO. LTD,86--562- 2108771,86--562- 2108771,,,
MUNDO PLASTICO,551-054-6611,552-978-8484,,,
FB BALZANELLI SRL,390-260-3572,390-260-3342,,,
ROCTOOL INC.,980-938-0586,,"Charlotte, NC 28262",Charlotte,"Innovation Park, 8335 IBM drive, Suite 120"
KDL PRECISION MOLDING CORP.,818-896-9899,818-896-8276,"Pacoima, CA 91331",Pacoima,11381 Bradley Ave.
CEFLA NORTH AMERICA,704-598-0020,704-598-3950,"Charlotte, NC 28269",Charlotte,6125 Harris Technology Blvd.
TA HAW ENTERPRISE CO LTD.,886-4-26805221,886-4-26804440,,,
DIVERSIFIED MACHINE SYSTEMS,719-226-5066,,"Colorado Springs, CO 80907",Colorado Springs,1068 Elkton Dr.
ASAMBLY CHEMICALS COMPANY LTD.,+86-25-84691397,+86-25-84691686,,,
HEYUAN LUNG KEE METAL PRODUCTS CO. LTD.,+86-0762-3210502,+86-0762-3210501,,,
RINGIER TRADE MEDIA,852-2369-8788,852-2869-5919,,,
TEC MOLD HOLDINGS LIMITED,+86 0 755-8980-9672,+86 0 755-2641-6097,,,
"LI JIAN PRECISION MOULD MANUFACTURE CO., LTD",86--769-83102688,86--769-83186782,,,
"SGO CO., LTD.",-82-32-813-3401,-82-32-813-4259,,,
COMPACT MOULD LTD.,905-851-7724,905-851-7548,,,
MOLDSPEC INC,905-664-2776,905-664-8163,,,
INLAND,608-788-5800,,"La Crosse, WI 54601",La Crosse,2009 West Avenue South
FOAM CREATIONS (2008) INC.,418-840-0585,418-840-9506,,,
"NANJING GIANT MACHINERY CO., LTD.",+86-25-84121377,+86-25-84121196,,,
CENTER FOR BIOPLASTICS AND BIOCOMPOSITES,515-294-1646,515-294-6261,"Ames, IA 50011",Ames,"1041 Food Sciences Building, Iowa State University"
ARLINGTON PLASTICS MACHINERY,847-956-7300,847-956-8585,"Elk Grove Village, IL 60007",Elk Grove Village,2020 Estes Ave.
PLASTISUD,+33 4 682 31557,,,,
"JMMS, INC.",864-855-0450,864-855-0452,"Easley, SC 29642",Easley,807 Sheffield Road
ADSALE EXHIBITION SERVICES LTD.,852-2811-8897,852-2516-5024,,,
SUNRISE INDUSTRIAL (H.K.) LTD.,852-275-44610,852-834-30249,,,
"SHENZHEN HUAYISHENG MOULD CO., LTD",+86 0 755 61150888,+86 0 755 61150881,,,
SAMHWA CORP.,+82-2-2671-0477,+82-2-2631-1462,,,
COMPRESSED AIR BEST PRACTICES MAGAZINE,412-980-9901,,"Pittsburgh, PA 15241",Pittsburgh,37 McMurray Road Suite 106
S&J CORP,886-4-37038989,886-4-37038888,,,
"MPDV USA, INC.",708-966-4290,708-966-4289,"Orland Park, IL 60462",Orland Park,10730 W. 143rd St.
2KM METERING & MIXING SYSTEMS,705-746-1162,705-746-1164,,,
"AVIAN (USA) MACHINERY, LLC",630-687-9876,866-755-9258,"Naperville, IL 60563",Naperville,"1230 E. Diehl Road, Suite 203"
"SHANGHAI SURINI PRECISION MOULD CO., LTD.",86--21-54385555,86--21-34083355,,,
"KAIHUA MOULDS CO., LTD.",86--576-84025727,86--576-84025707,,,
"TAIZHOU HUANGYAN HUIDA PLASTIC MACHINERY CO., LTD.",86-576-84019859,86-576-84019959,,,
"ZHEJIANG HONGZHEN MACHINE MOULD GROUP CO., LTD.",+86-576-84590006,+86-576-84224337,,,
ZHEJIANG HUAGYAN NORTH MOULD FACTORY,86--576-84125700,86--576-84125702,,,
"SHOUGUANG WEIDONG CHEMICAL CO., LTD.",86 536 5666338,86 536 5666339,,,
"TIAN HUA INSTITUTE OF CHEMICAL MACHINERY AND AUTOMATION CO., LTD.",86--931-7369032,86--931-7315137,,,
"SUQIAN UNITECHEM CO., LTD.",86--527-84231230,86--527-84829099,,,
"LIAONING HAICHENG JINGHUA MINERAL PRODUCTS CO., LTD",+86-18-610106296,+86-10-57839131,,,
PLASTICS PLANET,+91 22 28081280,,,,
"SEAWAY PLASTICS ENGINEERING, INC.",727-845-3235,727-842-2034,"Port Richey, FL 34668",Port Richey,6006 Siesta Lane
AMISTAD INDUSTRIES LTD.,800-994-9596,800-994-9596,"Del Rio, TX 78840",Del Rio,"2409 Veterans Blvd., Suite 5"
"MOLDEGAMA, S.A.",351-244-587080,351-244-587085,,,
"MOLDOPLASTICO, S.A.",351-256-600530,351-256-600531,,,
SPI BIOPLASTICS DIVISION,202-974-5200,202-296-7005,"Washington, DC 20005",Washington,"1425 K. St., NW, Suite 500"
DELTA ENGINEERING INC,678-250-6356,678-935-3554,"Norcross, GA 30093",Norcross,1256 Oakbrook Dr. Suite E
ADDCOMP NORTH AMERICA INC.,248-598-5205,248-598-5206,"Rochester Hills, MI 48309",Rochester Hills,2932 Waterview Drive
CENTER OF ADVANCED MATERIALS AND POLYMERS AT THE NATICK SOLDIER RESEARCH DEV.,508-233-5315,508-233-4054,"Natick, MA 01760",Natick,15 Kansas St.
"EVERPLAST MACHINERY CO., LTD.",886-2-22897271,886-2-22897282,,,
BONMART ENTERPRISE CORP.,886-2-22994281,886-2-22994284,,,
"SHANG TA CHIA INDUSTRIAL CO., LTD.",866-4-2630-2231 ,866-4-2630-2771,,,
"ZIG SHENG INDUSTRIAL CO., LTD.",886-2-2555-7151,886-2-2559-0101,,,
"JENN CHONG PLASTICS MACHINERY WORKS CO., LTD.",+886-5-2376175,+886-5-2376176,,,
SINO-ALLOY MACHINERY INC.,+886-3-4838475,+886-3-4839052,,,
"RICH YU CHEMICAL CO., LTD.",886-49-2261928,886-49-2257072,,,
"HUARONG PLASTIC MACHINERY CO., LTD.",886-) 6-5939888,886-) 6-5937698,,,
"GREEN MAXI CO., LTD.",886-2-27235390,886-2-27235384,,,
"AVALONG TECHNOLOGY CO., LTD.",886-4-26396611,886-4-26393989,,,
